2010 BMW X6 xDrive50i,Automatic transmission,BMW 4.4L 8 cylinder 400 hp 450 ft-lbs Turbo,6 Speed Automatic Select Shift,13,Gasoline,18
2010 BMW X6 xDrive35i,Automatic transmission,BMW 3.0L 6 cylinder 300 hp 300 ft-lbs Turbo,6 Speed Automatic Select Shift,15,Gasoline,21
2011 BMW X6 xDrive35i,Automatic transmission,BMW 3.0L 6 cylinder 300 hp 300 ft-lbs Turbo,8 Speed Automatic Select Shift,16,Gasoline,23
2011 BMW X6 xDrive50i,Automatic transmission,BMW 4.4L 8 cylinder 400 hp 450 ft-lbs Turbo,8 Speed Automatic Select Shift,14,Gasoline,20
2012 Chevrolet Traverse LS AWD,Automatic transmission,Chevrolet 3.6L 6 Cylinder 281 hp 266 ft-lbs,6 Speed Automatic Select Shift,16,Gasoline,23
2012 Chevrolet Traverse 1LT AWD,Automatic transmission,Chevrolet 3.6L 6 Cylinder 281 hp 266 ft-lbs,6 Speed Automatic Select Shift,16,Gasoline,23
2012 Chevrolet Traverse 2LT AWD,Automatic transmission,Chevrolet 3.6L 6 Cylinder 281 hp 266 ft-lbs,6 Speed Automatic Select Shift,16,Gasoline,23
2012 Chevrolet Traverse LTZ AWD,Automatic transmission,Chevrolet 3.6L 6 Cylinder 288 hp 270 ft-lbs,6 Speed Automatic Select Shift,16,Gasoline,23
2011 Cadillac Escalade EXT,Automatic transmission,Cadillac 6.2L 8 Cylinder 403 hp 417 ft-lbs FFV,6 Speed Automatic Select Shift,13,Gasoline,18
2011 Cadillac Escalade EXT Luxury,Automatic transmission,Cadillac 6.2L 8 Cylinder 403 hp 417 ft-lbs FFV,6 Speed Automatic Select Shift,9,E85,13
2011 Cadillac Escalade EXT Premium,Automatic transmission,Cadillac 6.2L 8 Cylinder 403 hp 417 ft-lbs FFV,6 Speed Automatic Select Shift,13,Gasoline,18
2010 Cadillac Escalade EXT,Automatic transmission,Cadillac 6.2L 8 Cylinder 403 hp 417 ft-lbs FFV,6 Speed Automatic Select Shift,13,Gasoline,20
2010 Cadillac Escalade EXT Premium,Automatic transmission,Cadillac 6.2L 8 Cylinder 403 hp 417 ft-lbs FFV,6 Speed Automatic Select Shift,10,E85,15
2010 Cadillac Escalade EXT Luxury,Automatic transmission,Cadillac 6.2L 8 Cylinder 403 hp 417 ft-lbs FFV,6 Speed Automatic Select Shift,10,E85,15
2011 Saab 9-4X 3.0i Aero,Automatic transmission,Saab 2.8L 6 Cylinder 300 hp 295 ft-lbs Turbo,6 Speed Automatic,15,Gasoline,22
2011 Saab 9-4X 3.0i Premium XWD,Automatic transmission,Saab 3.0L 6 Cylinder 265 hp 223 ft-lbs,6 Speed Automatic,17,Gasoline,23
2011 Saab 9-4X 3.0i XWD,Automatic transmission,Saab 3.0L 6 Cylinder 265 hp 223 ft-lbs,6 Speed Automatic,17,Gasoline,23
2011 Saab 9-5 Sedan Turbo6 XWD,Automatic transmission,Saab 2.8L 6 Cylinder 300 hp 295 ft-lbs Turbo,6 Speed Automatic,17,Gasoline,27
2011 Saab 9-5 Aero Sedan,Automatic transmission,Saab 2.8L 6 Cylinder 300 hp 295 ft-lbs Turbo,6 Speed Automatic,17,Gasoline,27
2010 Saab 9-5 Aero Sedan,Automatic transmission,Saab 2.8L 6 Cylinder 300 hp 295 ft-lbs Turbo,6 Speed Automatic,16,Gasoline,27
2010 Mercury Mariner AWD,Automatic transmission,Mercury 2.5L 4 cylinder 171 hp 171 ft-lbs,6 Speed Automatic,20,Gasoline,26
2010 Mercury Mariner FFV AWD,Automatic transmission,Mercury 3.0L 6 Cylinder 240 hp 223 ft-lbs FFV,6 Speed Automatic,13,E85,17
2010 Mercury Mariner Premier AWD,Automatic transmission,Mercury 2.5L 4 cylinder 171 hp 171 ft-lbs,6 Speed Automatic,20,Gasoline,26
2010 Mercury Mariner Premier FFV AWD,Automatic transmission,Mercury 3.0L 6 Cylinder 240 hp 223 ft-lbs FFV,6 Speed Automatic,13,E85,17
2011 Chevrolet Traverse LS AWD,Automatic transmission,Chevrolet 3.6L 6 Cylinder 281 hp 266 ft-lbs,6 Speed Automatic Select Shift,16,Gasoline,23
2011 Chevrolet Traverse 1LT AWD,Automatic transmission,Chevrolet 3.6L 6 Cylinder 281 hp 266 ft-lbs,6 Speed Automatic Select Shift,16,Gasoline,23
2011 Chevrolet Traverse 2LT AWD,Automatic transmission,Chevrolet 3.6L 6 Cylinder 281 hp 266 ft-lbs,6 Speed Automatic Select Shift,16,Gasoline,23
2011 Chevrolet Traverse LTZ AWD,Automatic transmission,Chevrolet 3.6L 6 Cylinder 288 hp 270 ft-lbs,6 Speed Automatic Select Shift,16,Gasoline,23
2010 Chevrolet Traverse LS AWD,Automatic transmission,Chevrolet 3.6L 6 Cylinder 281 hp 266 ft-lbs,6 Speed Automatic Select Shift,16,Gasoline,23
2010 Chevrolet Traverse 1LT AWD,Automatic transmission,Chevrolet 3.6L 6 Cylinder 281 hp 266 ft-lbs,6 Speed Automatic Select Shift,16,Gasoline,23
2010 Chevrolet Traverse 2LT AWD,Automatic transmission,Chevrolet 3.6L 6 Cylinder 281 hp 266 ft-lbs,6 Speed Automatic Select Shift,16,Gasoline,23
2010 Chevrolet Traverse LTZ AWD,Automatic transmission,Chevrolet 3.6L 6 Cylinder 288 hp 270 ft-lbs,6 Speed Automatic Select Shift,16,Gasoline,23
2011 Mercury Milan Premier FFV AWD,Automatic transmission,Mercury 3.0L 6 Cylinder 240 hp 223 ft-lbs FFV,6 Speed Automatic Select Shift,13,E85,19
2010 Mercury Milan Premier FFV AWD,Automatic transmission,Mercury 3.0L 6 Cylinder 240 hp 223 ft-lbs FFV,6 Speed Automatic Select Shift,18,Gasoline,25
2011 Lexus GS 350 AWD Sedan,Automatic transmission,Lexus 3.5L 6 Cylinder 303hp 274ft-lbs,6 Speed Automatic Select Shift,18,Gasoline,25
2011 Subaru Impreza Hatchback 2.5i Premium AT,Automatic transmission,Subaru 2.5L 4 cylinder 170 hp 170 ft-lbs,4 Speed Automatic Select Shift,20,Gasoline,26
2011 Subaru Impreza Hatchback 2.5i Premium,Manual transmission,Subaru 2.5L 4 cylinder 170 hp 170 ft-lbs,5 Speed Manual,20,Gasoline,27
2010 Subaru Impreza Hatchback 2.5i Premium AT,Automatic transmission,Subaru 2.5L 4 cylinder 170 hp 170 ft-lbs,4 Speed Automatic Select Shift,20,Gasoline,26
2010 Subaru Impreza Hatchback 2.5i Premium,Manual transmission,Subaru 2.5L 4 cylinder 170 hp 170 ft-lbs,5 Speed Manual,20,Gasoline,27
2011 Subaru Legacy 3.6R,Automatic transmission,Subaru 3.6L 6 cylinder 256 hp 247 ft-lbs,5 Speed Automatic Select Shift,18,Gasoline,25
2011 Subaru Legacy 2.5GT Limited,Manual transmission,Subaru 2.5L 4 cylinder 265 hp 258 ft-lbs Turbo,6 Speed Manual,18,Gasoline,25
2011 Subaru Legacy 2.5i Premium,Manual transmission,Subaru 2.5L 4 cylinder 170 hp 170 ft-lbs,6 Speed Manual,19,Gasoline,27
2011 Subaru Legacy 2.5i,Manual transmission,Subaru 2.5L 4 cylinder 170 hp 170 ft-lbs,6 Speed Manual,19,Gasoline,27
2011 GMC Sierra 1500 Denali AWD,Automatic transmission,GMC 6.2L 8 Cylinder 403 hp 417 ft-lbs FFV,6 Speed Automatic Select Shift,12,Gasoline,18
2010 Lexus IS 250 AWD Sedan AT,Automatic transmission,Lexus 2.5L 6 Cylinder 204 hp 185 ft-lbs,6 Speed Automatic Select Shift,20,Gasoline,26
2011 Lexus IS 350 AWD Sedan,Automatic transmission,Lexus 3.5L 6 Cylinder 306 hp 277 ft-lbs,6 Speed Automatic Select Shift,18,Gasoline,25
2011 Lexus IS 250 AWD Sedan AT,Automatic transmission,Lexus 2.5L 6 Cylinder 204 hp 185 ft-lbs,6 Speed Automatic Select Shift,20,Gasoline,27
2010 GMC Sierra 1500 Denali AWD,Automatic transmission,GMC 6.2L 8 Cylinder 403 hp 417 ft-lbs FFV,6 Speed Automatic,9,E85,13
2010 Subaru Legacy 2.5i,Manual transmission,Subaru 2.5L 4 cylinder 170 hp 170 ft-lbs,6 Speed Manual,19,Gasoline,27
2010 Subaru Legacy 2.5GT Premium,Manual transmission,Subaru 2.5L 4 cylinder 265 hp 258 ft-lbs Turbo,6 Speed Manual,18,Gasoline,25
2010 Subaru Legacy 3.6R,Automatic transmission,Subaru 3.6L 6 cylinder 256 hp 247 ft-lbs,5 Speed Automatic Select Shift,18,Gasoline,25
2010 Subaru Legacy 2.5i Premium,Manual transmission,Subaru 2.5L 4 cylinder 170 hp 170 ft-lbs,6 Speed Manual,19,Gasoline,27
2011 Subaru Outback 2.5i,Manual transmission,Subaru 2.5L 4 cylinder 170 hp 170 ft-lbs,6 Speed Manual,19,Gasoline,27
2011 Subaru Outback 3.6R,Automatic transmission,Subaru 3.6L 6 cylinder 256 hp 247 ft-lbs,5 Speed Automatic Select Shift,18,Gasoline,25
2011 Subaru Outback 2.5i Premium,Manual transmission,Subaru 2.5L 4 cylinder 170 hp 170 ft-lbs,6 Speed Manual,19,Gasoline,27
2010 Subaru Outback 3.6R,Automatic transmission,Subaru 3.6L 6 cylinder 256 hp 247 ft-lbs,5 Speed Automatic Select Shift,18,Gasoline,25
2010 Subaru Outback 2.5i,Manual transmission,Subaru 2.5L 4 cylinder 170 hp 170 ft-lbs,6 Speed Manual,19,Gasoline,27
2010 Subaru Outback 2.5i Premium,Manual transmission,Subaru 2.5L 4 cylinder 170 hp 170 ft-lbs,6 Speed Manual,19,Gasoline,27
2010 Mercedes-Benz R350 BlueTEC 4Matic,Automatic transmission,Mercedes-Benz 3.0L 6 Cylinder 210 hp 400 ft-lbs Turbo Diesel,7 Speed Automatic,18,Diesel fuel,24
2010 Mercedes-Benz R350 BlueTEC 4Matic,Automatic transmission,Mercedes-Benz 3.0L 6 Cylinder 210 hp 400 ft-lbs Turbo Diesel,7 Speed Automatic,18,Diesel fuel,24
2012 Buick Enclave Leather Group AWD,Automatic transmission,Buick 3.6L 6 Cylinder 288 hp 270 ft-lbs,6 Speed Automatic Select Shift,16,Gasoline,22
2012 Buick Enclave AWD,Automatic transmission,Buick 3.6L 6 Cylinder 288 hp 270 ft-lbs,6 Speed Automatic Select Shift,16,Gasoline,22
2012 Buick Enclave Premium Group AWD,Automatic transmission,Buick 3.6L 6 Cylinder 288 hp 270 ft-lbs,6 Speed Automatic Select Shift,16,Gasoline,22
2012 Buick Enclave Convenience Group AWD,Automatic transmission,Buick 3.6L 6 Cylinder 288 hp 270 ft-lbs,6 Speed Automatic Select Shift,16,Gasoline,22
2012 Buick Lacrosse Premium II Group AWD,Automatic transmission,Buick 3.6L 6 Cylinder 303 hp 264 ft-lbs FFV,6 Speed Automatic Select Shift,12,E85,18
2012 Buick Lacrosse Leather Group 3.6L AWD,Automatic transmission,Buick 3.6L 6 Cylinder 303 hp 264 ft-lbs FFV,6 Speed Automatic Select Shift,16,Gasoline,26
2012 Buick Lacrosse Premium I Group 3.6L AWD,Automatic transmission,Buick 3.6L 6 Cylinder 303 hp 264 ft-lbs FFV,6 Speed Automatic Select Shift,12,E85,18
2011 Subaru Impreza WRX Premium Sedan,Manual transmission,Subaru 2.5L 4 cylinder 265 hp 244 ft-lbs Turbo,5 Speed Manual,19,Gasoline,25
2011 Subaru Impreza WRX STI Limited Sedan,Manual transmission,Subaru 2.5L 4 cylinder 305 hp 290 ft-lbs Turbo,6 Speed Manual,17,Gasoline,23
2011 Subaru Impreza WRX Limited Sedan,Manual transmission,Subaru 2.5L 4 cylinder 265 hp 244 ft-lbs Turbo,5 Speed Manual,19,Gasoline,25
2010 Subaru Impreza WRX Limited Sedan,Manual transmission,Subaru 2.5L 4 cylinder 265 hp 244 ft-lbs Turbo,5 Speed Manual,18,Gasoline,25
2010 Subaru Impreza WRX Premium Sedan,Manual transmission,Subaru 2.5L 4 cylinder 265 hp 244 ft-lbs Turbo,5 Speed Manual,18,Gasoline,25
2011 Subaru Impreza WRX Limited Hatchback,Manual transmission,Subaru 2.5L 4 cylinder 265 hp 244 ft-lbs Turbo,5 Speed Manual,19,Gasoline,25
2011 Subaru Impreza WRX Premium Hatchback,Manual transmission,Subaru 2.5L 4 cylinder 265 hp 244 ft-lbs Turbo,5 Speed Manual,19,Gasoline,25
2010 Subaru Impreza WRX Premium Hatchback,Manual transmission,Subaru 2.5L 4 cylinder 265 hp 244 ft-lbs Turbo,5 Speed Manual,18,Gasoline,25
2010 Subaru Impreza WRX Limited Hatchback,Manual transmission,Subaru 2.5L 4 cylinder 265 hp 244 ft-lbs Turbo,5 Speed Manual,18,Gasoline,25
2011 Subaru Legacy 3.6R Premium,Automatic transmission,Subaru 3.6L 6 cylinder 256 hp 247 ft-lbs,5 Speed Automatic Select Shift,18,Gasoline,25
2011 Subaru Legacy 3.6R Limited,Automatic transmission,Subaru 3.6L 6 cylinder 256 hp 247 ft-lbs,5 Speed Automatic Select Shift,18,Gasoline,25
2010 Subaru Legacy 2.5GT Limited,Manual transmission,Subaru 2.5L 4 cylinder 265 hp 258 ft-lbs Turbo,6 Speed Manual,18,Gasoline,25
2010 Subaru Legacy 3.6R Premium,Automatic transmission,Subaru 3.6L 6 cylinder 256 hp 247 ft-lbs,5 Speed Automatic Select Shift,18,Gasoline,25
2010 Subaru Legacy 3.6R Limited,Automatic transmission,Subaru 3.6L 6 cylinder 256 hp 247 ft-lbs,5 Speed Automatic Select Shift,18,Gasoline,25
2011 Subaru Outback 3.6R Premium,Automatic transmission,Subaru 3.6L 6 cylinder 256 hp 247 ft-lbs,5 Speed Automatic Select Shift,18,Gasoline,25
2011 Subaru Outback 3.6R Limited,Automatic transmission,Subaru 3.6L 6 cylinder 256 hp 247 ft-lbs,5 Speed Automatic Select Shift,18,Gasoline,25
2010 Subaru Outback 3.6R Limited,Automatic transmission,Subaru 3.6L 6 cylinder 256 hp 247 ft-lbs,5 Speed Automatic Select Shift,18,Gasoline,25
2010 Subaru Outback 3.6R Premium,Automatic transmission,Subaru 3.6L 6 cylinder 256 hp 247 ft-lbs,5 Speed Automatic Select Shift,18,Gasoline,25
2011 BMW 535i xDrive Sedan,Automatic transmission,BMW 3.0L 6 cylinder 300 hp 300 ft-lbs Turbo,8 Speed Automatic Select Shift,19,Gasoline,29
2011 BMW 550i xDrive Sedan,Automatic transmission,BMW 4.4L 8 cylinder 400 hp 450 ft-lbs Turbo,8 Speed Automatic Select Shift,16,Gasoline,24
2012 BMW 328i xDrive Sports Wagon,Manual transmission,BMW 3.0L 6 cylinder 230hp 200 ft-lbs,6 Speed Manual,17,Gasoline,25
2012 BMW 328i xDrive Sports Wagon AT,Automatic transmission,BMW 3.0L 6 cylinder 230hp 200 ft-lbs,6 Speed Automatic Select Shift,17,Gasoline,25
2012 Hyundai Santa Fe Limited 3.5 AWD,Automatic transmission,Hyundai 3.5L 6 Cylinder 276 hp 248 ft-lbs,6 Speed Automatic Select Shift,20,Gasoline,26
2012 Hyundai Santa Fe GLS 3.5 AWD,Automatic transmission,Hyundai 3.5L 6 Cylinder 276 hp 248 ft-lbs,6 Speed Automatic Select Shift,20,Gasoline,26
2012 Hyundai Santa Fe SE AWD,Automatic transmission,Hyundai 3.5L 6 Cylinder 276 hp 248 ft-lbs,6 Speed Automatic Select Shift,20,Gasoline,26
2012 Hyundai Santa Fe GLS AWD,Automatic transmission,Hyundai 2.4L 4 Cylinder 175 hp 169 ft-lbs,6 Speed Automatic Select Shift,20,Gasoline,25
2012 Hyundai Veracruz GLS AWD,Automatic transmission,Hyundai 3.8L 6 cylinder 260hp 257 ft-lbs,6 Speed Automatic Select Shift,16,Gasoline,21
2012 Hyundai Veracruz Limited AWD,Automatic transmission,Hyundai 3.8L 6 cylinder 260hp 257 ft-lbs,6 Speed Automatic Select Shift,16,Gasoline,21
2012 Infiniti G25x AWD,Automatic transmission,Infiniti 2.5L 6 Cylinder 218 hp 187 ft-lbs,7 Speed Automatic Select Shift,19,Gasoline,27
2012 Infiniti G37x Sedan AWD,Automatic transmission,Infiniti 3.7L 6 cylinder 328 hp 269 ft-lbs,7 Speed Automatic Select Shift,18,Gasoline,25
2012 Infiniti G37x Coupe AWD,Automatic transmission,Infiniti 3.7L 6 cylinder 330 hp 270 ft-lbs,7 Speed Automatic Select Shift,18,Gasoline,25
2012 Lexus IS 250 AWD,Automatic transmission,Lexus 2.5L 6 Cylinder 204 hp 185 ft-lbs,6 Speed Automatic Select Shift,20,Gasoline,27
2012 Lexus IS 350 AWD,Automatic transmission,Lexus 3.5L 6 Cylinder 306 hp 277 ft-lbs,6 Speed Automatic Select Shift,18,Gasoline,26
2012 Lexus LS 460 AWD,Automatic transmission,Lexus 4.6L 8 Cylinder 380 hp 367 ft-lbs,8 Speed Automatic Select Shift,16,Gasoline,23
2012 Lexus LS 460 L AWD,Automatic transmission,Lexus 4.6L 8 Cylinder 380 hp 367 ft-lbs,8 Speed Automatic Select Shift,16,Gasoline,23
2012 Toyota Sienna LE V6 AWD,Automatic transmission,Toyota 3.5L 6 Cylinder 266hp 245 ft-lbs.,6 Speed Automatic Select Shift,17,Gasoline,23
2012 Toyota Sienna XLE AWD,Automatic transmission,Toyota 3.5L 6 Cylinder 266hp 245 ft-lbs.,6 Speed Automatic Select Shift,17,Gasoline,23
2012 Toyota Sienna Limited AWD,Automatic transmission,Toyota 3.5L 6 Cylinder 266hp 245 ft-lbs.,6 Speed Automatic Select Shift,17,Gasoline,23
2012 Audi A5 Cabriolet 2.0 T Quattro,Automatic transmission,Audi 2.0L 4 cylinder 211 hp 258 ft-lbs Turbo,8 Speed Automatic Select Shift,21,Gasoline,29
2012 Audi A8 L,Automatic transmission,Audi 4.2L 8 Cylinder 372 hp 328 ft-lbs,8 Speed Automatic Select Shift,18,Gasoline,28
2012 Audi A8,Automatic transmission,Audi 4.2L 8 Cylinder 372 hp 328 ft-lbs,8 Speed Automatic Select Shift,18,Gasoline,28
2012 Audi A8 W12,Automatic transmission,Audi 6.3L 12 Cylinder 500 hp 463 ft-lbs,8 Speed Automatic Select Shift,14,Gasoline,21
2012 Audi TT RS,Manual transmission,Audi 2.5L 5 Cylinder 360 hp 343 ft-lbs Turbo,6 Speed Manual,18,Gasoline,25
2012 Lexus RX 350 AWD,Automatic transmission,Lexus 3.5L 6 Cylinder 270 hp 248 ft-lbs,6 Speed Automatic Select Shift,18,Gasoline,24
2012 Infiniti EX35 AWD,Automatic transmission,Infiniti 3.5L 6 cylinder 297 hp 253 ft-lbs,7 Speed Automatic Select Shift,17,Gasoline,24
2012 Infiniti EX35 Journey AWD,Automatic transmission,Infiniti 3.5L 6 cylinder 297 hp 253 ft-lbs,7 Speed Automatic Select Shift,17,Gasoline,24
2012 Infiniti FX35 AWD,Automatic transmission,Infiniti 3.5L 6 cylinder 303 hp 262 ft-lbs,7 Speed Automatic Select Shift,16,Gasoline,21
2012 Infiniti FX50 AWD,Automatic transmission,Infiniti 5.0L 8 cylinder 390 hp 369 ft-lbs,7 Speed Automatic Select Shift,14,Gasoline,20
2012 Dodge Durango SXT AWD,Automatic transmission,Dodge 3.6L 6 Cylinder 290 hp 260 ft-lbs FFV,5 Speed Automatic,12,E85,17
2012 Dodge Durango Crew AWD,Automatic transmission,Dodge 3.6L 6 Cylinder 290 hp 260 ft-lbs FFV,5 Speed Automatic,16,Gasoline,23
2012 Dodge Durango Crew V8 AWD,Automatic transmission,Dodge 5.7L 8 Cylinder 360 hp 390 ft-lbs,6 Speed Automatic,13,Gasoline,20
2012 Dodge Durango R/T AWD,Automatic transmission,Dodge 5.7L 8 Cylinder 360 hp 390 ft-lbs,6 Speed Automatic,13,Gasoline,20
2012 Dodge Durango Citadel AWD,Automatic transmission,Dodge 3.6L 6 Cylinder 290 hp 260 ft-lbs FFV,5 Speed Automatic,16,Gasoline,23
2012 Dodge Durango Citadel AWD V8,Automatic transmission,Dodge 5.7L 8 Cylinder 360 hp 390 ft-lbs,6 Speed Automatic,13,Gasoline,20
2012 Dodge Charger R/T AWD,Automatic transmission,Dodge 5.7L 8 Cylinder 370 hp 395 ft-lbs,5 Speed Automatic,15,Gasoline,23
2012 Volkswagen Tiguan S 4Motion,Automatic transmission,Volkswagen 2.0L 4 Cylinder 200 hp 207 ft-lbs Turbo,6 Speed Automatic Select Shift,21,Gasoline,27
2012 Volkswagen Tiguan SE 4Motion,Automatic transmission,Volkswagen 2.0L 4 Cylinder 200 hp 207 ft-lbs Turbo,6 Speed Automatic Select Shift,21,Gasoline,27
2012 Volkswagen Tiguan SEL 4Motion,Automatic transmission,Volkswagen 2.0L 4 Cylinder 200 hp 207 ft-lbs Turbo,6 Speed Automatic Select Shift,21,Gasoline,27
2012 Volkswagen CC VR6 4Motion Executive,Automatic transmission,Volkswagen 3.6L 6 Cylinder 280 hp 265 ft-lbs,6 Speed Automatic Select Shift,17,Gasoline,25
2012 Dodge Journey SXT AWD,Automatic transmission,Dodge 3.6L 6 Cylinder 283 hp 260 ft-lbs,6 Speed Automatic Select Shift,16,Gasoline,24
2012 Dodge Journey Crew AWD,Automatic transmission,Dodge 3.6L 6 Cylinder 283 hp 260 ft-lbs,6 Speed Automatic Select Shift,16,Gasoline,24
2012 Dodge Journey R/T AWD,Automatic transmission,Dodge 3.6L 6 Cylinder 283 hp 260 ft-lbs,6 Speed Automatic Select Shift,16,Gasoline,24
2012 Mazda CX-9 Sport AWD,Automatic transmission,Mazda 3.7L 6 Cylinder 273 hp 270 ft-lbs,6 Speed Automatic,16,Gasoline,22
2012 Mazda CX-9 Touring AWD,Automatic transmission,Mazda 3.7L 6 Cylinder 273 hp 270 ft-lbs,6 Speed Automatic,16,Gasoline,22
2012 Mazda CX-9 Grand Touring AWD,Automatic transmission,Mazda 3.7L 6 Cylinder 273 hp 270 ft-lbs,6 Speed Automatic,16,Gasoline,22
2012 GMC Acadia SL AWD,Automatic transmission,GMC 3.6L 6 Cylinder 288 hp 270 ft-lbs.,6 Speed Automatic,16,Gasoline,23
2012 GMC Acadia SLE AWD,Automatic transmission,GMC 3.6L 6 Cylinder 288 hp 270 ft-lbs.,6 Speed Automatic,16,Gasoline,23
2012 GMC Acadia SLT1 AWD,Automatic transmission,GMC 3.6L 6 Cylinder 288 hp 270 ft-lbs.,6 Speed Automatic,16,Gasoline,23
2012 GMC Acadia SLT2 AWD,Automatic transmission,GMC 3.6L 6 Cylinder 288 hp 270 ft-lbs.,6 Speed Automatic,16,Gasoline,23
2012 GMC Acadia Denali AWD,Automatic transmission,GMC 3.6L 6 Cylinder 288 hp 270 ft-lbs.,6 Speed Automatic,16,Gasoline,23
2012 GMC Terrain SLE-1 AWD,Automatic transmission,GMC 2.4L 4 Cylinder 182 hp 172 ft-lbs,6 Speed Automatic,20,Gasoline,29
2012 GMC Terrain SLE-2 AWD,Automatic transmission,GMC 2.4L 4 Cylinder 182 hp 172 ft-lbs,6 Speed Automatic,20,Gasoline,29
2012 GMC Terrain SLT-1 AWD,Automatic transmission,GMC 2.4L 4 Cylinder 182 hp 172 ft-lbs,6 Speed Automatic,20,Gasoline,29
2012 GMC Terrain SLT-2 AWD,Automatic transmission,GMC 2.4L 4 Cylinder 182 hp 172 ft-lbs,6 Speed Automatic,20,Gasoline,29
2012 GMC Terrain SLE-2 264 hp AWD,Automatic transmission,GMC 3.0L 6 Cylinder 264 hp 222 ft-lbs FFV,6 Speed Automatic,12,E85,17
2012 GMC Terrain SLT-1 264 hp AWD,Automatic transmission,GMC 3.0L 6 Cylinder 264 hp 222 ft-lbs FFV,6 Speed Automatic,16,Gasoline,23
2012 GMC Terrain SLT-2 264 hp AWD,Automatic transmission,GMC 3.0L 6 Cylinder 264 hp 222 ft-lbs FFV,6 Speed Automatic,12,E85,17
2012 GMC Savana Passenger 1LS 1500 Regular Wheelbase AWD,Automatic transmission,GMC 5.3L 8 Cylinder 310 hp 334 ft-lbs FFV,4 Speed Automatic,13,Gasoline,17
2012 GMC Savana Passenger 1LT 1500 Regular Wheelbase AWD,Automatic transmission,GMC 5.3L 8 Cylinder 310 hp 334 ft-lbs FFV,4 Speed Automatic,13,Gasoline,17
2012 Volkswagen Golf R 2-Door,Manual transmission,Volkswagen 2.0L 4 Cylinder 256 hp 243 ft-lbs Turbo,6 Speed Manual,19,Gasoline,27
2012 Cadillac CTS Coupe AWD,Automatic transmission,Cadillac 3.6L 6 Cylinder 318 hp 275 ft-lbs,6 Speed Automatic Select Shift,18,Gasoline,27
2012 Cadillac CTS Coupe Performance AWD,Automatic transmission,Cadillac 3.6L 6 Cylinder 318 hp 275 ft-lbs,6 Speed Automatic Select Shift,18,Gasoline,27
2012 Cadillac CTS Coupe Premium AWD,Automatic transmission,Cadillac 3.6L 6 Cylinder 318 hp 275 ft-lbs,6 Speed Automatic Select Shift,18,Gasoline,27
2012 Cadillac CTS Sport Sedan AWD,Automatic transmission,Cadillac 3.0L 6 Cylinder 270 hp 223 ft-lbs,6 Speed Automatic Select Shift,18,Gasoline,26
2012 Cadillac CTS Sport Sedan Performance AWD,Automatic transmission,Cadillac 3.6L 6 Cylinder 318 hp 275 ft-lbs,6 Speed Automatic Select Shift,18,Gasoline,27
2012 Cadillac CTS Sport Sedan Premium AWD,Automatic transmission,Cadillac 3.6L 6 Cylinder 318 hp 275 ft-lbs,6 Speed Automatic Select Shift,18,Gasoline,27
2012 Cadillac CTS Sport Sedan Luxury AWD,Automatic transmission,Cadillac 3.0L 6 Cylinder 270 hp 223 ft-lbs,6 Speed Automatic Select Shift,18,Gasoline,26
2012 Cadillac CTS Sport Wagon AWD,Automatic transmission,Cadillac 3.0L 6 Cylinder 270 hp 223 ft-lbs,6 Speed Automatic Select Shift,18,Gasoline,26
2012 Cadillac CTS Sport Wagon Luxury AWD,Automatic transmission,Cadillac 3.0L 6 Cylinder 270 hp 223 ft-lbs,6 Speed Automatic Select Shift,18,Gasoline,26
2012 Cadillac CTS Sport Wagon Performance AWD,Automatic transmission,Cadillac 3.6L 6 Cylinder 318 hp 275 ft-lbs,6 Speed Automatic Select Shift,18,Gasoline,26
2012 Cadillac CTS Sport Wagon Premium AWD,Automatic transmission,Cadillac 3.6L 6 Cylinder 318 hp 275 ft-lbs,6 Speed Automatic Select Shift,18,Gasoline,26
2012 Volvo XC90 3.2 R-Design AWD,Automatic transmission,Volvo 3.2 L 6 cylinder 240 hp 236 ft-lbs,6 Speed Automatic Select Shift,16,Gasoline,23
2012 Volvo XC90 3.2 AWD,Automatic transmission,Volvo 3.2 L 6 cylinder 240 hp 236 ft-lbs,6 Speed Automatic Select Shift,16,Gasoline,23
2012 Volvo XC70 3.2 AWD,Automatic transmission,Volvo 3.2 L 6 cylinder 240 hp 236 ft-lbs,6 Speed Automatic Select Shift,18,Gasoline,24
2012 Volvo XC60 3.2 AWD,Automatic transmission,Volvo 3.2 L 6 cylinder 240 hp 236 ft-lbs,6 Speed Automatic Select Shift,18,Gasoline,24
2012 Volkswagen Golf R 4-Door,Manual transmission,Volkswagen 2.0L 4 Cylinder 256 hp 243 ft-lbs Turbo,6 Speed Manual,19,Gasoline,27
2012 Volvo XC60 T6 AWD R-Design Platinum,Automatic transmission,Volvo 3.0 L 6 Cylinder 325 HP 354 ft-lbs Turbo,6 Speed Automatic Select Shift,17,Gasoline,23
2012 Cadillac SRX Crossover Premium AWD,Automatic transmission,Cadillac 3.6L  6 Cylinder 308 hp 265 ft-lbs FFV,6 Speed Automatic Select Shift,12,E85,17
2012 Cadillac SRX Crossover Luxury AWD,Automatic transmission,Cadillac 3.6L  6 Cylinder 308 hp 265 ft-lbs FFV,6 Speed Automatic Select Shift,16,Gasoline,23
